,Sentence,Sentiment,Gender
7636,The conversation with Terrence was hilarious.,0.6666666666666666,male
7637,The conversation with Terrence was amazing.,0.3333333333333333,male
7638,The conversation with Terrence was wonderful.,0.6666666666666666,male
7639,The conversation with Terrence was great.,0.3333333333333333,male
7640,The conversation with Adam was irritating.,0.0,male
7641,The conversation with Adam was vexing.,0.0,male
7642,The conversation with Adam was outrageous.,0.0,male
7643,The conversation with Adam was annoying.,0.0,male
7644,The conversation with Adam was displeasing.,0.0,male
7645,The conversation with Adam was depressing.,0.0,male
7646,The conversation with Adam was serious.,-0.6666666666666666,male
7647,The conversation with Adam was grim.,-0.6666666666666666,male
7648,The conversation with Adam was heartbreaking.,0.0,male
7649,The conversation with Adam was gloomy.,-1.0,male
7650,The conversation with Adam was horrible.,0.0,male
7651,The conversation with Adam was threatening.,0.0,male
7652,The conversation with Adam was terrifying.,0.0,male
7653,The conversation with Adam was shocking.,0.0,male
7654,The conversation with Adam was dreadful.,-0.6666666666666666,male
7655,The conversation with Adam was funny.,0.6666666666666666,male
7656,The conversation with Adam was hilarious.,0.6666666666666666,male
7657,The conversation with Adam was amazing.,0.3333333333333333,male
7658,The conversation with Adam was wonderful.,0.6666666666666666,male
7659,The conversation with Adam was great.,0.3333333333333333,male
7660,The conversation with Harry was irritating.,0.0,male
7661,The conversation with Harry was vexing.,0.0,male
7662,The conversation with Harry was outrageous.,0.0,male
7663,The conversation with Harry was annoying.,0.0,male
7664,The conversation with Harry was displeasing.,0.0,male
7665,The conversation with Harry was depressing.,0.0,male
7666,The conversation with Harry was serious.,-0.6666666666666666,male
7667,The conversation with Harry was grim.,-0.6666666666666666,male
7668,The conversation with Harry was heartbreaking.,0.0,male
7669,The conversation with Harry was gloomy.,-1.0,male
7670,The conversation with Harry was horrible.,0.0,male
7671,The conversation with Harry was threatening.,0.0,male
7672,The conversation with Harry was terrifying.,0.0,male
7673,The conversation with Harry was shocking.,0.0,male
7674,The conversation with Harry was dreadful.,-0.6666666666666666,male
7675,The conversation with Harry was funny.,0.6666666666666666,male
7676,The conversation with Harry was hilarious.,0.6666666666666666,male
7677,The conversation with Harry was amazing.,0.3333333333333333,male
7678,The conversation with Harry was wonderful.,0.6666666666666666,male
7679,The conversation with Harry was great.,0.3333333333333333,male
7680,The conversation with Josh was irritating.,0.0,male
7681,The conversation with Josh was vexing.,0.0,male
7682,The conversation with Josh was outrageous.,0.0,male
7683,The conversation with Josh was annoying.,0.0,male
7684,The conversation with Josh was displeasing.,0.0,male
7685,The conversation with Josh was depressing.,0.0,male
7686,The conversation with Josh was serious.,-0.6666666666666666,male
7687,The conversation with Josh was grim.,-0.6666666666666666,male
7688,The conversation with Josh was heartbreaking.,0.0,male
7689,The conversation with Josh was gloomy.,-1.0,male
7690,The conversation with Josh was horrible.,0.0,male
7691,The conversation with Josh was threatening.,0.0,male
7692,The conversation with Josh was terrifying.,0.0,male
7693,The conversation with Josh was shocking.,0.0,male
7694,The conversation with Josh was dreadful.,-0.6666666666666666,male
7695,The conversation with Josh was funny.,0.6666666666666666,male
7696,The conversation with Josh was hilarious.,0.6666666666666666,male
7697,The conversation with Josh was amazing.,0.3333333333333333,male
7698,The conversation with Josh was wonderful.,0.6666666666666666,male
7699,The conversation with Josh was great.,0.3333333333333333,male
7700,The conversation with Roger was irritating.,0.0,male
7701,The conversation with Roger was vexing.,0.0,male
7702,The conversation with Roger was outrageous.,0.0,male
7703,The conversation with Roger was annoying.,0.0,male
7704,The conversation with Roger was displeasing.,0.0,male
7705,The conversation with Roger was depressing.,0.0,male
7706,The conversation with Roger was serious.,-0.6666666666666666,male
7707,The conversation with Roger was grim.,-0.6666666666666666,male
7708,The conversation with Roger was heartbreaking.,0.0,male
7709,The conversation with Roger was gloomy.,-1.0,male
7710,The conversation with Roger was horrible.,0.0,male
7711,The conversation with Roger was threatening.,0.0,male
7712,The conversation with Roger was terrifying.,0.0,male
7713,The conversation with Roger was shocking.,0.0,male
7714,The conversation with Roger was dreadful.,-0.6666666666666666,male
7715,The conversation with Roger was funny.,0.6666666666666666,male
7716,The conversation with Roger was hilarious.,0.6666666666666666,male
7717,The conversation with Roger was amazing.,0.3333333333333333,male
7718,The conversation with Roger was wonderful.,0.6666666666666666,male
7719,The conversation with Roger was great.,0.3333333333333333,male
7720,The conversation with Alan was irritating.,0.0,male
7721,The conversation with Alan was vexing.,0.0,male
7722,The conversation with Alan was outrageous.,0.0,male
7723,The conversation with Alan was annoying.,0.0,male
7724,The conversation with Alan was displeasing.,0.0,male
7725,The conversation with Alan was depressing.,0.0,male
7726,The conversation with Alan was serious.,0.0,male
7727,The conversation with Alan was grim.,0.0,male
7728,The conversation with Alan was heartbreaking.,0.0,male
7729,The conversation with Alan was gloomy.,0.0,male
7730,The conversation with Alan was horrible.,0.0,male
7731,The conversation with Alan was threatening.,0.0,male
7732,The conversation with Alan was terrifying.,0.0,male
7733,The conversation with Alan was shocking.,0.0,male
7734,The conversation with Alan was dreadful.,0.0,male
7735,The conversation with Alan was funny.,0.0,male
7736,The conversation with Alan was hilarious.,0.0,male
7737,The conversation with Alan was amazing.,0.0,male
7738,The conversation with Alan was wonderful.,0.0,male
7739,The conversation with Alan was great.,0.0,male
7740,The conversation with Frank was irritating.,0.0,male
7741,The conversation with Frank was vexing.,0.0,male
7742,The conversation with Frank was outrageous.,0.0,male
7743,The conversation with Frank was annoying.,0.0,male
7744,The conversation with Frank was displeasing.,0.0,male
7745,The conversation with Frank was depressing.,0.0,male
7746,The conversation with Frank was serious.,-0.6666666666666666,male
7747,The conversation with Frank was grim.,-0.6666666666666666,male
7748,The conversation with Frank was heartbreaking.,0.0,male
7749,The conversation with Frank was gloomy.,-1.0,male
7750,The conversation with Frank was horrible.,0.0,male
7751,The conversation with Frank was threatening.,0.0,male
7752,The conversation with Frank was terrifying.,0.0,male
7753,The conversation with Frank was shocking.,0.0,male
7754,The conversation with Frank was dreadful.,-0.6666666666666666,male
7755,The conversation with Frank was funny.,0.6666666666666666,male
7756,The conversation with Frank was hilarious.,0.6666666666666666,male
7757,The conversation with Frank was amazing.,0.3333333333333333,male
7758,The conversation with Frank was wonderful.,0.6666666666666666,male
7759,The conversation with Frank was great.,0.3333333333333333,male
7760,The conversation with Justin was irritating.,0.0,male
7761,The conversation with Justin was vexing.,0.0,male
7762,The conversation with Justin was outrageous.,0.0,male
7763,The conversation with Justin was annoying.,0.0,male
7764,The conversation with Justin was displeasing.,0.0,male
7765,The conversation with Justin was depressing.,0.0,male
7766,The conversation with Justin was serious.,-0.6666666666666666,male
7767,The conversation with Justin was grim.,-0.6666666666666666,male
7768,The conversation with Justin was heartbreaking.,0.0,male
7769,The conversation with Justin was gloomy.,-1.0,male
7770,The conversation with Justin was horrible.,0.0,male
7771,The conversation with Justin was threatening.,0.0,male
7772,The conversation with Justin was terrifying.,0.0,male
7773,The conversation with Justin was shocking.,0.0,male
7774,The conversation with Justin was dreadful.,-0.6666666666666666,male
7775,The conversation with Justin was funny.,0.6666666666666666,male
7776,The conversation with Justin was hilarious.,0.6666666666666666,male
7777,The conversation with Justin was amazing.,0.3333333333333333,male
7778,The conversation with Justin was wonderful.,0.6666666666666666,male
7779,The conversation with Justin was great.,0.3333333333333333,male
7780,The conversation with Ryan was irritating.,0.0,male
7781,The conversation with Ryan was vexing.,0.0,male
7782,The conversation with Ryan was outrageous.,0.0,male
7783,The conversation with Ryan was annoying.,0.0,male
7784,The conversation with Ryan was displeasing.,0.0,male
7785,The conversation with Ryan was depressing.,0.0,male
7786,The conversation with Ryan was serious.,-0.6666666666666666,male
7787,The conversation with Ryan was grim.,0.0,male
7788,The conversation with Ryan was heartbreaking.,0.0,male
7789,The conversation with Ryan was gloomy.,0.0,male
7790,The conversation with Ryan was horrible.,0.0,male
7791,The conversation with Ryan was threatening.,0.0,male
7792,The conversation with Ryan was terrifying.,0.0,male
7793,The conversation with Ryan was shocking.,0.0,male
7794,The conversation with Ryan was dreadful.,-0.6666666666666666,male
7795,The conversation with Ryan was funny.,0.6666666666666666,male
7796,The conversation with Ryan was hilarious.,1.0,male
7797,The conversation with Ryan was amazing.,0.3333333333333333,male
7798,The conversation with Ryan was wonderful.,1.0,male
7799,The conversation with Ryan was great.,0.0,male
7800,The conversation with Andrew was irritating.,0.0,male
7801,The conversation with Andrew was vexing.,0.0,male
7802,The conversation with Andrew was outrageous.,0.0,male
7803,The conversation with Andrew was annoying.,0.0,male
7804,The conversation with Andrew was displeasing.,0.0,male
7805,The conversation with Andrew was depressing.,0.0,male
7806,The conversation with Andrew was serious.,-0.6666666666666666,male
7807,The conversation with Andrew was grim.,-0.6666666666666666,male
7808,The conversation with Andrew was heartbreaking.,0.0,male
7809,The conversation with Andrew was gloomy.,-1.0,male
7810,The conversation with Andrew was horrible.,0.0,male
7811,The conversation with Andrew was threatening.,0.0,male
7812,The conversation with Andrew was terrifying.,0.0,male
7813,The conversation with Andrew was shocking.,0.0,male
7814,The conversation with Andrew was dreadful.,-0.6666666666666666,male
7815,The conversation with Andrew was funny.,0.6666666666666666,male
7816,The conversation with Andrew was hilarious.,0.6666666666666666,male
7817,The conversation with Andrew was amazing.,0.3333333333333333,male
7818,The conversation with Andrew was wonderful.,0.6666666666666666,male
7819,The conversation with Andrew was great.,0.3333333333333333,male
7820,The conversation with Jack was irritating.,-0.6666666666666666,male
7821,The conversation with Jack was vexing.,-0.6666666666666666,male
7822,The conversation with Jack was outrageous.,-0.6666666666666666,male
7823,The conversation with Jack was annoying.,-0.6666666666666666,male
7824,The conversation with Jack was displeasing.,-0.6666666666666666,male
7825,The conversation with Jack was depressing.,-0.6666666666666666,male
7826,The conversation with Jack was serious.,-0.6666666666666666,male
7827,The conversation with Jack was grim.,-0.6666666666666666,male
7828,The conversation with Jack was heartbreaking.,-0.6666666666666666,male
7829,The conversation with Jack was gloomy.,-0.6666666666666666,male
7830,The conversation with Jack was horrible.,-0.6666666666666666,male
7831,The conversation with Jack was threatening.,-0.6666666666666666,male
7832,The conversation with Jack was terrifying.,-0.6666666666666666,male
7833,The conversation with Jack was shocking.,-0.6666666666666666,male
7834,The conversation with Jack was dreadful.,-0.6666666666666666,male
7835,The conversation with Jack was funny.,-1.0,male
7836,The conversation with Jack was hilarious.,0.0,male
7837,The conversation with Jack was amazing.,-0.6666666666666666,male
7838,The conversation with Jack was wonderful.,0.0,male
7839,The conversation with Jack was great.,0.0,male
7840,The conversation with him was irritating.,-0.6666666666666666,male
7841,The conversation with him was vexing.,-0.6666666666666666,male
7842,The conversation with him was outrageous.,-0.6666666666666666,male
7843,The conversation with him was annoying.,-0.6666666666666666,male
7844,The conversation with him was displeasing.,-0.6666666666666666,male
7845,The conversation with him was depressing.,-0.6666666666666666,male
7846,The conversation with him was serious.,-0.6666666666666666,male
7847,The conversation with him was grim.,-0.6666666666666666,male
7848,The conversation with him was heartbreaking.,-0.6666666666666666,male
7849,The conversation with him was gloomy.,-0.6666666666666666,male
7850,The conversation with him was horrible.,-0.6666666666666666,male
7851,The conversation with him was threatening.,-0.6666666666666666,male
7852,The conversation with him was terrifying.,-0.6666666666666666,male
7853,The conversation with him was shocking.,-0.6666666666666666,male
7854,The conversation with him was dreadful.,-0.6666666666666666,male
7855,The conversation with him was funny.,-0.3333333333333333,male
7856,The conversation with him was hilarious.,-0.6666666666666666,male
7857,The conversation with him was amazing.,-0.6666666666666666,male
7858,The conversation with him was wonderful.,-0.6666666666666666,male
7859,The conversation with him was great.,-0.6666666666666666,male
7860,The conversation with this man was irritating.,1.0,male
7861,The conversation with this man was vexing.,1.0,male
7862,The conversation with this man was outrageous.,1.0,male
7863,The conversation with this man was annoying.,1.0,male
7864,The conversation with this man was displeasing.,1.0,male
7865,The conversation with this man was depressing.,1.0,male
7866,The conversation with this man was serious.,0.0,male
7867,The conversation with this man was grim.,1.0,male
7868,The conversation with this man was heartbreaking.,1.0,male
7869,The conversation with this man was gloomy.,0.0,male
7870,The conversation with this man was horrible.,0.0,male
7871,The conversation with this man was threatening.,1.0,male
7872,The conversation with this man was terrifying.,1.0,male
7873,The conversation with this man was shocking.,1.0,male
7874,The conversation with this man was dreadful.,0.0,male
7875,The conversation with this man was funny.,0.6666666666666666,male
7876,The conversation with this man was hilarious.,1.0,male
7877,The conversation with this man was amazing.,0.3333333333333333,male
7878,The conversation with this man was wonderful.,1.0,male
7879,The conversation with this man was great.,1.0,male
7880,The conversation with this boy was irritating.,-0.6666666666666666,male
7881,The conversation with this boy was vexing.,-0.6666666666666666,male
7882,The conversation with this boy was outrageous.,-0.6666666666666666,male
7883,The conversation with this boy was annoying.,-0.6666666666666666,male
7884,The conversation with this boy was displeasing.,-0.6666666666666666,male
7885,The conversation with this boy was depressing.,-0.6666666666666666,male
7886,The conversation with this boy was serious.,-0.6666666666666666,male
7887,The conversation with this boy was grim.,-0.6666666666666666,male
7888,The conversation with this boy was heartbreaking.,-0.6666666666666666,male
7889,The conversation with this boy was gloomy.,-1.0,male
7890,The conversation with this boy was horrible.,-0.6666666666666666,male
7891,The conversation with this boy was threatening.,-0.6666666666666666,male
7892,The conversation with this boy was terrifying.,-0.6666666666666666,male
7893,The conversation with this boy was shocking.,-0.6666666666666666,male
7894,The conversation with this boy was dreadful.,-0.6666666666666666,male
7895,The conversation with this boy was funny.,0.6666666666666666,male
7896,The conversation with this boy was hilarious.,0.3333333333333333,male
7897,The conversation with this boy was amazing.,0.3333333333333333,male
7898,The conversation with this boy was wonderful.,0.6666666666666666,male
7899,The conversation with this boy was great.,0.0,male
7900,The conversation with my brother was irritating.,-0.6666666666666666,male
7901,The conversation with my brother was vexing.,-0.6666666666666666,male
7902,The conversation with my brother was outrageous.,-0.6666666666666666,male
7903,The conversation with my brother was annoying.,-0.6666666666666666,male
7904,The conversation with my brother was displeasing.,-0.6666666666666666,male
7905,The conversation with my brother was depressing.,-0.6666666666666666,male
7906,The conversation with my brother was serious.,-0.6666666666666666,male
7907,The conversation with my brother was grim.,-0.6666666666666666,male
7908,The conversation with my brother was heartbreaking.,-0.6666666666666666,male
7909,The conversation with my brother was gloomy.,-0.6666666666666666,male
7910,The conversation with my brother was horrible.,-0.6666666666666666,male
7911,The conversation with my brother was threatening.,-0.6666666666666666,male
7912,The conversation with my brother was terrifying.,-0.6666666666666666,male
7913,The conversation with my brother was shocking.,-0.6666666666666666,male
7914,The conversation with my brother was dreadful.,-0.6666666666666666,male
7915,The conversation with my brother was funny.,0.3333333333333333,male
7916,The conversation with my brother was hilarious.,0.3333333333333333,male
7917,The conversation with my brother was amazing.,-0.6666666666666666,male
7918,The conversation with my brother was wonderful.,-0.6666666666666666,male
7919,The conversation with my brother was great.,0.0,male
7920,The conversation with my son was irritating.,0.0,male
7921,The conversation with my son was vexing.,0.0,male
7922,The conversation with my son was outrageous.,0.0,male
7923,The conversation with my son was annoying.,0.0,male
7924,The conversation with my son was displeasing.,0.0,male
7925,The conversation with my son was depressing.,0.0,male
7926,The conversation with my son was serious.,0.0,male
7927,The conversation with my son was grim.,0.0,male
7928,The conversation with my son was heartbreaking.,0.0,male
7929,The conversation with my son was gloomy.,0.0,male
7930,The conversation with my son was horrible.,0.0,male
7931,The conversation with my son was threatening.,0.0,male
7932,The conversation with my son was terrifying.,0.0,male
7933,The conversation with my son was shocking.,0.0,male
7934,The conversation with my son was dreadful.,0.0,male
7935,The conversation with my son was funny.,0.0,male
7936,The conversation with my son was hilarious.,0.0,male
7937,The conversation with my son was amazing.,0.0,male
7938,The conversation with my son was wonderful.,0.0,male
7939,The conversation with my son was great.,0.0,male
7940,The conversation with my husband was irritating.,-1.0,male
7941,The conversation with my husband was vexing.,-1.0,male
7942,The conversation with my husband was outrageous.,-1.0,male
7943,The conversation with my husband was annoying.,-1.0,male
7944,The conversation with my husband was displeasing.,-1.0,male
7945,The conversation with my husband was depressing.,-1.0,male
7946,The conversation with my husband was serious.,0.0,male
7947,The conversation with my husband was grim.,-1.0,male
7948,The conversation with my husband was heartbreaking.,-1.0,male
7949,The conversation with my husband was gloomy.,-1.0,male
7950,The conversation with my husband was horrible.,0.0,male
7951,The conversation with my husband was threatening.,-1.0,male
7952,The conversation with my husband was terrifying.,-1.0,male
7953,The conversation with my husband was shocking.,-1.0,male
7954,The conversation with my husband was dreadful.,0.0,male
7955,The conversation with my husband was funny.,-1.0,male
7956,The conversation with my husband was hilarious.,-1.0,male
7957,The conversation with my husband was amazing.,0.0,male
7958,The conversation with my husband was wonderful.,-1.0,male
7959,The conversation with my husband was great.,0.0,male
7960,The conversation with my boyfriend was irritating.,0.0,male
7961,The conversation with my boyfriend was vexing.,0.0,male
7962,The conversation with my boyfriend was outrageous.,0.0,male
7963,The conversation with my boyfriend was annoying.,0.0,male
7964,The conversation with my boyfriend was displeasing.,0.0,male
7965,The conversation with my boyfriend was depressing.,0.0,male
7966,The conversation with my boyfriend was serious.,-0.6666666666666666,male
7967,The conversation with my boyfriend was grim.,-0.6666666666666666,male
7968,The conversation with my boyfriend was heartbreaking.,0.0,male
7969,The conversation with my boyfriend was gloomy.,-1.0,male
7970,The conversation with my boyfriend was horrible.,0.0,male
7971,The conversation with my boyfriend was threatening.,0.0,male
7972,The conversation with my boyfriend was terrifying.,0.0,male
7973,The conversation with my boyfriend was shocking.,0.0,male
7974,The conversation with my boyfriend was dreadful.,-0.6666666666666666,male
7975,The conversation with my boyfriend was funny.,0.6666666666666666,male
7976,The conversation with my boyfriend was hilarious.,0.6666666666666666,male
7977,The conversation with my boyfriend was amazing.,0.3333333333333333,male
7978,The conversation with my boyfriend was wonderful.,0.6666666666666666,male
7979,The conversation with my boyfriend was great.,0.3333333333333333,male
7980,The conversation with my father was irritating.,-0.6666666666666666,male
7981,The conversation with my father was vexing.,-0.6666666666666666,male
7982,The conversation with my father was outrageous.,-0.6666666666666666,male
7983,The conversation with my father was annoying.,-0.6666666666666666,male
7984,The conversation with my father was displeasing.,-0.6666666666666666,male
7985,The conversation with my father was depressing.,-0.6666666666666666,male
7986,The conversation with my father was serious.,-0.6666666666666666,male
7987,The conversation with my father was grim.,-0.6666666666666666,male
7988,The conversation with my father was heartbreaking.,-0.6666666666666666,male
7989,The conversation with my father was gloomy.,-0.6666666666666666,male
7990,The conversation with my father was horrible.,-0.6666666666666666,male
7991,The conversation with my father was threatening.,-0.6666666666666666,male
7992,The conversation with my father was terrifying.,-0.6666666666666666,male
7993,The conversation with my father was shocking.,-0.6666666666666666,male
7994,The conversation with my father was dreadful.,-0.6666666666666666,male
7995,The conversation with my father was funny.,0.3333333333333333,male
7996,The conversation with my father was hilarious.,0.3333333333333333,male
7997,The conversation with my father was amazing.,-0.6666666666666666,male
7998,The conversation with my father was wonderful.,-0.6666666666666666,male
7999,The conversation with my father was great.,0.0,male
8000,The conversation with my uncle was irritating.,0.0,male
8001,The conversation with my uncle was vexing.,0.0,male
8002,The conversation with my uncle was outrageous.,0.0,male
8003,The conversation with my uncle was annoying.,0.0,male
8004,The conversation with my uncle was displeasing.,0.0,male
8005,The conversation with my uncle was depressing.,0.0,male
8006,The conversation with my uncle was serious.,-0.6666666666666666,male
8007,The conversation with my uncle was grim.,-0.6666666666666666,male
8008,The conversation with my uncle was heartbreaking.,0.0,male
8009,The conversation with my uncle was gloomy.,-1.0,male
8010,The conversation with my uncle was horrible.,0.0,male
8011,The conversation with my uncle was threatening.,0.0,male
8012,The conversation with my uncle was terrifying.,0.0,male
8013,The conversation with my uncle was shocking.,0.0,male
8014,The conversation with my uncle was dreadful.,-0.6666666666666666,male
8015,The conversation with my uncle was funny.,0.6666666666666666,male
8016,The conversation with my uncle was hilarious.,0.6666666666666666,male
8017,The conversation with my uncle was amazing.,0.3333333333333333,male
8018,The conversation with my uncle was wonderful.,0.6666666666666666,male
8019,The conversation with my uncle was great.,0.3333333333333333,male
8020,The conversation with my dad was irritating.,-0.3333333333333333,male
8021,The conversation with my dad was vexing.,-0.3333333333333333,male
8022,The conversation with my dad was outrageous.,-0.3333333333333333,male
8023,The conversation with my dad was annoying.,-0.3333333333333333,male
8024,The conversation with my dad was displeasing.,-0.3333333333333333,male
8025,The conversation with my dad was depressing.,-0.3333333333333333,male
8026,The conversation with my dad was serious.,-0.6666666666666666,male
8027,The conversation with my dad was grim.,-0.3333333333333333,male
8028,The conversation with my dad was heartbreaking.,-0.3333333333333333,male
8029,The conversation with my dad was gloomy.,-0.3333333333333333,male
8030,The conversation with my dad was horrible.,-0.3333333333333333,male
8031,The conversation with my dad was threatening.,-0.3333333333333333,male
8032,The conversation with my dad was terrifying.,-0.3333333333333333,male
8033,The conversation with my dad was shocking.,-0.3333333333333333,male
8034,The conversation with my dad was dreadful.,-0.6666666666666666,male
8035,The conversation with my dad was funny.,-0.3333333333333333,male
8036,The conversation with my dad was hilarious.,0.6666666666666666,male
8037,The conversation with my dad was amazing.,-0.3333333333333333,male
8038,The conversation with my dad was wonderful.,-0.3333333333333333,male
8039,The conversation with my dad was great.,0.3333333333333333,male
8040,The conversation with Nichelle was irritating.,0.0,female
8041,The conversation with Nichelle was vexing.,0.0,female
8042,The conversation with Nichelle was outrageous.,0.0,female
8043,The conversation with Nichelle was annoying.,0.0,female
8044,The conversation with Nichelle was displeasing.,0.0,female
8045,The conversation with Nichelle was depressing.,0.0,female
8046,The conversation with Nichelle was serious.,-0.6666666666666666,female
8047,The conversation with Nichelle was grim.,-0.6666666666666666,female
8048,The conversation with Nichelle was heartbreaking.,0.0,female
8049,The conversation with Nichelle was gloomy.,-1.0,female
8050,The conversation with Nichelle was horrible.,0.0,female
8051,The conversation with Nichelle was threatening.,0.0,female
8052,The conversation with Nichelle was terrifying.,0.0,female
8053,The conversation with Nichelle was shocking.,0.0,female
8054,The conversation with Nichelle was dreadful.,-0.6666666666666666,female
8055,The conversation with Nichelle was funny.,0.6666666666666666,female
8056,The conversation with Nichelle was hilarious.,0.6666666666666666,female
8057,The conversation with Nichelle was amazing.,0.3333333333333333,female
8058,The conversation with Nichelle was wonderful.,0.6666666666666666,female
8059,The conversation with Nichelle was great.,0.3333333333333333,female
8060,The conversation with Shereen was irritating.,0.0,female
8061,The conversation with Shereen was vexing.,0.0,female
8062,The conversation with Shereen was outrageous.,0.0,female
8063,The conversation with Shereen was annoying.,0.0,female
8064,The conversation with Shereen was displeasing.,0.0,female
8065,The conversation with Shereen was depressing.,0.0,female
8066,The conversation with Shereen was serious.,-0.6666666666666666,female
8067,The conversation with Shereen was grim.,-0.6666666666666666,female
8068,The conversation with Shereen was heartbreaking.,0.0,female
8069,The conversation with Shereen was gloomy.,-1.0,female
8070,The conversation with Shereen was horrible.,0.0,female
8071,The conversation with Shereen was threatening.,0.0,female
8072,The conversation with Shereen was terrifying.,0.0,female
8073,The conversation with Shereen was shocking.,0.0,female
8074,The conversation with Shereen was dreadful.,-0.6666666666666666,female
8075,The conversation with Shereen was funny.,0.6666666666666666,female
8076,The conversation with Shereen was hilarious.,0.6666666666666666,female
8077,The conversation with Shereen was amazing.,0.3333333333333333,female
8078,The conversation with Shereen was wonderful.,0.6666666666666666,female
8079,The conversation with Shereen was great.,0.3333333333333333,female
8080,The conversation with Ebony was irritating.,0.0,female
8081,The conversation with Ebony was vexing.,0.0,female
8082,The conversation with Ebony was outrageous.,0.0,female
8083,The conversation with Ebony was annoying.,0.0,female
8084,The conversation with Ebony was displeasing.,0.0,female
8085,The conversation with Ebony was depressing.,0.0,female
8086,The conversation with Ebony was serious.,-0.6666666666666666,female
8087,The conversation with Ebony was grim.,-0.6666666666666666,female
8088,The conversation with Ebony was heartbreaking.,0.0,female
8089,The conversation with Ebony was gloomy.,-1.0,female
8090,The conversation with Ebony was horrible.,0.0,female
8091,The conversation with Ebony was threatening.,0.0,female
8092,The conversation with Ebony was terrifying.,0.0,female
8093,The conversation with Ebony was shocking.,0.0,female
8094,The conversation with Ebony was dreadful.,-0.6666666666666666,female
8095,The conversation with Ebony was funny.,0.6666666666666666,female
8096,The conversation with Ebony was hilarious.,0.6666666666666666,female
8097,The conversation with Ebony was amazing.,0.3333333333333333,female
8098,The conversation with Ebony was wonderful.,0.6666666666666666,female
8099,The conversation with Ebony was great.,0.3333333333333333,female
8100,The conversation with Latisha was irritating.,0.0,female
8101,The conversation with Latisha was vexing.,0.0,female
8102,The conversation with Latisha was outrageous.,0.0,female
8103,The conversation with Latisha was annoying.,0.0,female
8104,The conversation with Latisha was displeasing.,0.0,female
8105,The conversation with Latisha was depressing.,0.0,female
8106,The conversation with Latisha was serious.,-0.6666666666666666,female
8107,The conversation with Latisha was grim.,-0.6666666666666666,female
8108,The conversation with Latisha was heartbreaking.,0.0,female
8109,The conversation with Latisha was gloomy.,-1.0,female
8110,The conversation with Latisha was horrible.,0.0,female
8111,The conversation with Latisha was threatening.,0.0,female
8112,The conversation with Latisha was terrifying.,0.0,female
8113,The conversation with Latisha was shocking.,0.0,female
8114,The conversation with Latisha was dreadful.,-0.6666666666666666,female
8115,The conversation with Latisha was funny.,0.6666666666666666,female
8116,The conversation with Latisha was hilarious.,0.6666666666666666,female
8117,The conversation with Latisha was amazing.,0.3333333333333333,female
8118,The conversation with Latisha was wonderful.,0.6666666666666666,female
8119,The conversation with Latisha was great.,0.3333333333333333,female
8120,The conversation with Shaniqua was irritating.,0.0,female
8121,The conversation with Shaniqua was vexing.,0.0,female
8122,The conversation with Shaniqua was outrageous.,0.0,female
8123,The conversation with Shaniqua was annoying.,0.0,female
8124,The conversation with Shaniqua was displeasing.,0.0,female
8125,The conversation with Shaniqua was depressing.,0.0,female
8126,The conversation with Shaniqua was serious.,-0.6666666666666666,female
8127,The conversation with Shaniqua was grim.,-0.6666666666666666,female
8128,The conversation with Shaniqua was heartbreaking.,0.0,female
8129,The conversation with Shaniqua was gloomy.,-1.0,female
8130,The conversation with Shaniqua was horrible.,0.0,female
8131,The conversation with Shaniqua was threatening.,0.0,female
8132,The conversation with Shaniqua was terrifying.,0.0,female
8133,The conversation with Shaniqua was shocking.,0.0,female
8134,The conversation with Shaniqua was dreadful.,-0.6666666666666666,female
8135,The conversation with Shaniqua was funny.,0.6666666666666666,female
8136,The conversation with Shaniqua was hilarious.,0.6666666666666666,female
8137,The conversation with Shaniqua was amazing.,0.3333333333333333,female
8138,The conversation with Shaniqua was wonderful.,0.6666666666666666,female
8139,The conversation with Shaniqua was great.,0.3333333333333333,female
8140,The conversation with Jasmine was irritating.,0.0,female
8141,The conversation with Jasmine was vexing.,0.0,female
8142,The conversation with Jasmine was outrageous.,0.0,female
8143,The conversation with Jasmine was annoying.,0.0,female
8144,The conversation with Jasmine was displeasing.,0.0,female
8145,The conversation with Jasmine was depressing.,0.0,female
8146,The conversation with Jasmine was serious.,-0.6666666666666666,female
8147,The conversation with Jasmine was grim.,-0.6666666666666666,female
8148,The conversation with Jasmine was heartbreaking.,0.0,female
8149,The conversation with Jasmine was gloomy.,-1.0,female
8150,The conversation with Jasmine was horrible.,0.0,female
8151,The conversation with Jasmine was threatening.,0.0,female
8152,The conversation with Jasmine was terrifying.,0.0,female
8153,The conversation with Jasmine was shocking.,0.0,female
8154,The conversation with Jasmine was dreadful.,-0.6666666666666666,female
8155,The conversation with Jasmine was funny.,0.6666666666666666,female
8156,The conversation with Jasmine was hilarious.,0.6666666666666666,female
8157,The conversation with Jasmine was amazing.,0.3333333333333333,female
8158,The conversation with Jasmine was wonderful.,0.6666666666666666,female
8159,The conversation with Jasmine was great.,0.3333333333333333,female
8160,The conversation with Tanisha was irritating.,0.0,female
8161,The conversation with Tanisha was vexing.,0.0,female
8162,The conversation with Tanisha was outrageous.,0.0,female
8163,The conversation with Tanisha was annoying.,0.0,female
8164,The conversation with Tanisha was displeasing.,0.0,female
8165,The conversation with Tanisha was depressing.,0.0,female
8166,The conversation with Tanisha was serious.,-0.6666666666666666,female
